User,Time,Loss,Collateral,Stablecoin,Debt,N,Health,NewDebt,N1,N2
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17518480,0.0,84041975,0,20064641355091518646931,4,0.03426458578629318,20064641355091518646931,13,16
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17523871,0.0,84041975,0,20064804240883210053895,4,0.03426458578629318,20064804240883210053895,13,16
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17529262,0.0,84041975,0,20064980560958964700163,4,0.03426458578629318,20064980560958964700163,13,16
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17534653,0.0,84041975,0,20065184277974861119176,4,0.03426458578629318,20065184277974861119176,13,16
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17540043,0.0,84041975,0,20066283250011992218382,4,0.03426458578629318,20066283250011992218382,13,16
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17545434,0.0,84041975,0,20067564734144336505007,4,0.03426458578629318,20067564734144336505007,13,16
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17550825,0.0,84041975,0,22168931994540401582924,4,0.035282604833331344,22168931994540401582924,3,6
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17556216,0.0,84041975,0,22170439717422971029012,4,0.035282604833331344,22170439717422971029012,3,6
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17561607,0.0,84041975,0,22172750657523760383110,4,0.035282604833331344,22172750657523760383110,3,6
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17566998,-6.938893903907228e-16,84041975,0,22175489299565372369314,4,0.035282604833331344,22175489299565372369314,3,6
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17572389,-6.938893903907228e-16,84041975,0,22178262414247359938622,4,0.035282604833331344,22178262414247359938622,3,6
0x90040A875d16ceB7AEB0e4Cd3ECe9529E60dcd16,17577780,-6.938893903907228e-16,84041975,0,22181052525832472522373,4,0.035282604833331344,22181052525832472522373,3,6
